CustomerID,churn_probability
5567-GZKQY,0.0066
1222-LRYKO,0.0894
2087-QAREY,0.2471
4423-JWZJN,0.0288
6490-FGZAT,0.1306
7452-FOLON,0.0146
2320-TZRRH,0.0332
4942-VZZOM,0.0774
7502-BNYGS,0.2528
4291-HYEBC,0.0477
6147-CBCRA,0.0711
6047-SUHPR,0.0104
9752-ZNQUT,0.6182
1576-PFZIW,0.0447
5666-MBJPT,0.013
7312-XSBAT,0.501
3096-GKWEB,0.7684
2371-JQHZZ,0.7266
0674-GCDXG,0.0214
1121-QSIVB,0.068
4396-KLSEH,0.2904
2824-MYYBN,0.2384
6345-HOVES,0.213
8318-LCNBW,0.15
6469-QJKZW,0.3022
0147-ESWWR,0.5939
1217-VASWC,0.3004
6370-ZVHDV,0.0169
5915-DGNVC,0.0874
6260-XLACS,0.097
3566-CAAYU,0.0067
4983-CCWMC,0.631
9103-CXVOK,0.1112
2896-TBNBE,0.1705
2522-WLNSF,0.0809
3841-CONLJ,0.8337
4475-NVTLU,0.0027
9386-LDCZR,0.0849
9585-KKMFD,0.0027
5399-ZIMKF,0.5917
0336-KXKFK,0.0282
5619-XZZKR,0.0802
3948-FVVRP,0.0338
5327-XOKKY,0.0532
0983-TATYJ,0.0811
1813-JYWTO,0.0501
6719-OXYBR,0.5056
3312-ZWLGF,0.5117
6476-YHMGA,0.0552
0795-XCCTE,0.0103
0168-XZKBB,0.7249
3785-NRHYR,0.2852
4537-DKTAL,0.4959
7072-MBHEV,0.1924
5602-BVFMK,0.0572
6297-NOOPG,0.1301
8204-TIFGJ,0.0944
8050-DVOJX,0.0157
8903-XEBGX,0.4292
8169-SAEJD,0.0407
1089-XZWHH,0.0038
2325-WINES,0.3514
6064-ZATLR,0.0178
7824-PANSQ,0.1571
9648-BCHKM,0.0083
2888-ADFAO,0.0023
8707-HOEDG,0.0221
4072-IPYLT,0.0174
7167-PCEYD,0.0086
4936-YPJNK,0.1357
1580-BMCMR,0.474
4817-KEQSP,0.0011
6408-WHTEF,0.004
9251-AWQGT,0.0014
8749-CLJXC,0.2852
7989-VCQOH,0.0531
4199-QHJNM,0.0942
8882-TLVRW,0.0026
5135-GRQJV,0.0662
2384-OVPSA,0.0084
1371-WEPDS,0.1123
3580-GICBM,0.0024
9730-DRTMJ,0.1121
4686-UXDML,0.5907
3349-ANQNH,0.3148
0932-YIXYU,0.0074
7480-SPLEF,0.0024
7636-XUHWW,0.3263
1431-CYWMH,0.0193
5937-EORGB,0.734
6349-JDHQP,0.0075
5539-HIVAK,0.1119
5847-MXBEO,0.0312
4583-PARNH,0.5931
1116-FRYVH,0.0028
1421-HCERK,0.4071
9633-XQABV,0.7152
0716-BQNDX,0.0532
1183-CANVH,0.1119
1972-XMUWV,0.0316
8679-LZBMD,0.2941
3407-JMJQQ,0.017
6252-DFGTK,0.0618
1539-LNKHM,0.0979
8645-KOMJQ,0.0068
0289-IVARM,0.1034
9761-XUJWD,0.371
4057-FKCZK,0.0159
4291-TPNFG,0.0235
6087-YPWHO,0.0111
3090-QFUVD,0.3166
1722-LDZJS,0.0033
1818-ESQMW,0.3723
7401-RUBNK,0.4136
0506-YLVKJ,0.0021
8661-BOYNW,0.0385
4815-GBTCD,0.7
2805-AUFQN,0.0148
0980-PVMRC,0.1109
7233-DRTRF,0.5024
3873-NFTGI,0.2908
1162-ECVII,0.1208
7048-GXDAY,0.4708
8571-ZCMCX,0.011
1169-WCVAK,0.4266
7129-CAKJW,0.4233
8695-ARGXZ,0.5501
3570-YUEKJ,0.1453
1555-HAPSU,0.0015
1697-NVVGY,0.2292
8464-EETCQ,0.0063
2419-FSORS,0.1266
8132-YPVBX,0.616
6754-LZUKA,0.0529
8099-MZPUJ,0.011
0787-LHDYT,0.1283
0374-IOEGQ,0.4071
3197-NNYNB,0.062
3396-DKDEL,0.0117
1752-OZXFY,0.0624
9066-QRSDU,0.0638
9112-WSNPU,0.2986
9867-NNXLC,0.088
5321-NTRKC,0.0063
3161-GETRM,0.1235
0402-OAMEN,0.0017
6933-VLYFX,0.0289
6754-WKSHP,0.0225
4976-LNFVV,0.3826
5055-MGMGF,0.4969
4641-FROLU,0.0021
2862-JVEOY,0.0758
2969-QWUBZ,0.7254
9822-BIIGN,0.0242
2077-MPJQO,0.7838
1534-OULXE,0.0078
2971-SGAFL,0.4917
1480-IVEVR,0.3257
2905-KFQUV,0.7891
3370-HXOPH,0.6996
9391-YZEJW,0.2289
9958-MEKUC,0.0054
0281-CNTZX,0.015
4118-CEVPF,0.2417
9114-VEPUF,0.1891
7876-BEUTG,0.2638
2338-BQEZT,0.0801
9873-MNDKV,0.2301
8241-JUIQO,0.0151
2194-IIQOF,0.0215
9631-RXVJM,0.0108
9584-EXCDZ,0.3395
5093-FEGLU,0.0135
2621-UDNLU,0.2621
7526-IVLYU,0.255
2428-HYUNX,0.0176
9214-EKVXR,0.5414
3410-MHHUM,0.0655
2122-YWVYA,0.378
2296-DKZFP,0.0181
8909-BOLNL,0.0948
6603-YRDCJ,0.0228
3229-USWAR,0.084
2138-VFAPZ,0.0062
6131-JLWZM,0.1271
0269-XFESX,0.0101
1709-EJDOX,0.0016
4316-XCSLJ,0.1031
9693-XMUOB,0.3822
0383-CLDDA,0.0274
2709-UQGNP,0.2074
3549-ZTMNH,0.0117
8033-ATFAS,0.0386
1635-NZATJ,0.0144
0562-HKHML,0.0015
8277-RVRSV,0.0083
9943-VSZUV,0.2585
7054-ENNGU,0.2461
1455-HFBXA,0.0616
9402-CXWPL,0.1965
1628-BIZYP,0.8471
0082-LDZUE,0.5445
5343-SGUBI,0.1477
0856-NAOES,0.3006
1976-AZZPJ,0.3526
6156-UZDLF,0.1062
3099-OONVS,0.0208
9500-WBGRP,0.0078
5183-KLYEM,0.0545
5144-PQCDZ,0.2116
8514-VZHEB,0.0014
6625-IUTTT,0.0139
9355-NPPFS,0.4655
0068-FIGTF,0.0787
5965-GGPRW,0.0139
8035-PWSEV,0.6443
2236-HILPA,0.0013
1840-BIUOG,0.1864
1356-MKYSK,0.2596
6080-LNESI,0.0096
1830-IPXVJ,0.0017
5828-DWPIL,0.3029
8398-TBIYD,0.0367
2931-FSOHN,0.3514
9418-RUKPH,0.003
9971-ZWPBF,0.19
4712-AUQZO,0.1794
9711-FJTBX,0.0177
2908-ZTPNF,0.1708
8421-WZOOW,0.0478
1414-YADCW,0.0218
8756-RDDLT,0.1356
2862-PFNIK,0.6241
5816-QVHRX,0.3453
4430-YHXGG,0.1458
6888-SBYAI,0.4543
7395-XWZOY,0.2514
7169-YWAMK,0.0021
6859-RKMZJ,0.4115
2729-VNVAP,0.0021
2957-JIRMN,0.1708
2049-BAFNW,0.5428
3842-QTGDL,0.3256
7163-OCEQI,0.0383
9782-LGXMC,0.0115
5975-BAICR,0.0165
4673-KKSLS,0.1858
4853-OITSN,0.8102
9800-OUIGR,0.0011
2324-EFHVG,0.0996
7094-MSZAO,0.0335
6907-CQGPN,0.16
0780-XNZFN,0.0067
0239-OXEXL,0.1775
2675-IJRGJ,0.0063
7049-GKVZY,0.0792
8577-QSOCG,0.003
3721-CNZHX,0.0491
0212-ISBBF,0.4957
3585-YNADK,0.0762
5271-DBYSJ,0.503
1099-GODLO,0.0178
6828-HMKWP,0.0055
1472-TNCWL,0.278
2080-GKCWQ,0.6723
2193-SFWQW,0.0066
5656-JAMLX,0.0067
3462-BJQQA,0.7395
0442-TDYUO,0.0137
6733-LRIZX,0.1367
9503-XJUME,0.007
4367-NHWMM,0.6812
3779-OSWCF,0.0221
6736-DHUQI,0.0116
3915-ODIYG,0.0913
1360-RCYRT,0.0614
2724-FJDYW,0.0503
4451-RWASJ,0.0145
3460-TJBWI,0.0038
5917-HBSDW,0.0133
5671-UUNXD,0.366
0956-ACVZC,0.1803
2325-NBPZG,0.6609
4482-FTFFX,0.2908
8859-DZTGQ,0.0107
0440-MOGPM,0.1782
0020-JDNXP,0.0209
3752-CQSJI,0.0286
5025-GOOKI,0.0968
4698-KVLLG,0.0075
2887-JPYLU,0.0447
4770-QAZXN,0.1032
4896-CPRPF,0.0034
9714-EDSUC,0.4717
0282-NVSJS,0.0947
7353-YOWFP,0.0577
8008-ESFLK,0.1569
7537-CBQUZ,0.3088
3363-EWLGO,0.1419
4750-UKWJK,0.0388
1689-YQBYY,0.4373
4487-ZYJZK,0.005
2959-FENLU,0.5179
0708-LGSMF,0.5145
7634-HLQJR,0.0019
0487-RPVUM,0.2091
4079-ULGFR,0.0766
2516-XSJKX,0.0052
0057-QBUQH,0.0117
6599-SFQVE,0.447
8331-ZXFOE,0.0346
4003-FUSHP,0.2132
0356-ERHVT,0.3428
7325-ENZFI,0.0644
4884-ZTHVF,0.6502
3920-HIHMQ,0.1183
3055-OYMSE,0.2278
0613-WUXUM,0.0019
4458-KVRBJ,0.0103
1397-XKKWR,0.1319
8097-OMULG,0.0085
6013-BHCAW,0.0084
0401-WDBXM,0.0164
3387-PLKUI,0.023
6096-EGVTU,0.0042
5081-NWSUP,0.0958
2580-ATZSQ,0.005
8085-MSNLK,0.0625
9691-HKOVS,0.1177
9881-VCZEP,0.2566
8757-TFHHJ,0.4883
1468-DEFNC,0.0035
5119-KEPFY,0.6129
0916-KNFAJ,0.0399
8319-QBEHW,0.1059
9625-QNLUX,0.0119
4024-CSNBY,0.0408
7110-BDTWG,0.0547
7493-GVFIO,0.0063
0690-SRQID,0.2116
9605-WGJVW,0.8099
9114-DPSIA,0.003
4700-UBQMV,0.0485
7711-GQBZC,0.0018
4627-MIHJH,0.0483
9795-NREXC,0.0345
8573-CGOCC,0.0783
7356-AYNJP,0.1683
6286-SUUWT,0.281
4819-HJPIW,0.222
8654-DHAOW,0.4742
5438-QMDDL,0.3449
9812-GHVRI,0.3251
5553-AOINX,0.0872
1228-ZLNBX,0.3372
4226-KKDON,0.3497
3831-YCPUO,0.0087
7445-WMRBW,0.0845
3308-DGHKL,0.0087
9924-JPRMC,0.0657
0080-EMYVY,0.1041
6218-KNUBD,0.3689
7337-CINUD,0.0051
7609-NRNCA,0.0439
0623-EJQEG,0.1008
7153-CHRBV,0.0067
6198-PNNSZ,0.2056
3317-VLGQT,0.6998
4132-POCZS,0.2946
5614-DNZCE,0.0113
3896-RCYYE,0.1957
9638-JIQYA,0.5973
3258-SANFR,0.2752
3726-TBHQT,0.0127
3190-ITQXP,0.002
4833-QTJNO,0.1961
3039-MJSLN,0.1174
0178-CIIKR,0.1867
5774-QPLTF,0.0053
2322-VCZHZ,0.5285
5010-IPEAQ,0.0035
6383-ZTSIW,0.1892
8990-YOZLV,0.0105
3069-SSVSN,0.4122
5222-IMUKT,0.4197
6685-XSHHU,0.0023
8901-UPRHR,0.0161
0118-JPNOY,0.3552
3845-FXCYS,0.3703
5857-XRECV,0.0753
0725-CXOTM,0.1032
4343-EJVQB,0.3414
9000-PLFUZ,0.0852
3427-GGZZI,0.6708
7779-ORAEL,0.0336
0644-OQMDK,0.7034
3154-CFSZG,0.0613
2220-IAHLS,0.3202
1658-XUHBX,0.1035
2378-HTWFW,0.2861
4377-VDHYI,0.0475
3719-TDVQB,0.0144
0201-MIBOL,0.0933
4937-QPZPO,0.0833
2925-VDZHY,0.0035
6981-TDRFT,0.0378
3413-CSSTH,0.175
8033-VCZGH,0.365
0224-NIJLP,0.0052
7542-CYDDM,0.0781
4718-WXBGI,0.0043
8495-PRWFH,0.1464
0439-IFYUN,0.4631
5716-LIBJC,0.2985
2868-LLSKM,0.0217
2988-QRAJY,0.0671
0071-NDAFP,0.0042
7328-ZJAJO,0.0013
6458-CYIDZ,0.4677
1090-PYKCI,0.0209
3058-WQDRE,0.383
2279-AXJJK,0.2953
0909-SELIE,0.0276
3417-TSCIC,0.1342
1042-HFUCW,0.0321
6537-OTKMY,0.3166
8999-EXMNO,0.003
6725-TPKJO,0.0084
7162-WPHPM,0.0023
1599-MMYRQ,0.0163
8821-KVZKQ,0.0184
6434-TTGJP,0.0125
0042-JVWOJ,0.0446
0130-SXOUN,0.2231
2330-PQGDQ,0.0197
1452-UZOSF,0.0086
2097-YVPKN,0.0081
8597-CTXVJ,0.0138
6631-HMANX,0.041
9962-BFPDU,0.0809
6394-HHHZM,0.1855
5995-LFTLE,0.0132
1932-UEDCX,0.6143
5188-HGMLP,0.316
0665-XHDJU,0.1679
8265-HKSOW,0.0058
3544-FBCAS,0.0059
5331-RGMTT,0.509
4759-PXTAN,0.1671
7054-DMVAS,0.0224
3428-MMGUB,0.1165
6549-BTYPG,0.0469
7823-JSOAG,0.7011
3705-RHRFR,0.0799
9374-YOLBJ,0.1063
9074-KGVOX,0.0404
6128-DAFVY,0.257
9933-QRGTX,0.082
4476-OSWTN,0.1955
5066-GFJMM,0.3419
2661-GKBTK,0.0038
0458-HEUZG,0.0545
7268-WNTCP,0.0015
0824-VWDPO,0.1393
8409-WQJUX,0.1772
2578-JQPHZ,0.0705
3278-FSIXX,0.4998
9746-UGFAC,0.0345
2946-KIQSP,0.1531
0625-AFOHS,0.0026
6726-WEXXK,0.332
4636-OLWOE,0.0216
4685-ERGHK,0.2493
0885-HMGPY,0.0105
5003-OKNNK,0.0115
7208-PSIHR,0.1389
4012-ZTHBR,0.061
0489-WMEMG,0.0465
7435-ZNUYY,0.0758
1354-YZFNB,0.0098
2985-FMWYF,0.6452
2812-ENYMO,0.1015
2717-HVIZY,0.0637
3422-GALYP,0.7892
2890-WFBHU,0.0311
0327-WFZSY,0.0876
7977-HXJKU,0.0073
7033-CLAMM,0.0021
4023-RTIQM,0.1697
0864-FVJNJ,0.0297
7356-IWLFW,0.0786
9541-PWTWO,0.0446
3967-VQOGC,0.0029
7872-RDDLZ,0.1128
6308-CQRBU,0.0963
0186-CAERR,0.1227
3043-SUDUA,0.0539
5442-BHQNG,0.6904
2169-RRLFW,0.0126
5872-OEQNH,0.1059
3162-KKZXO,0.3414
8873-GLDMH,0.6314
5696-JVVQY,0.0046
8946-BFWSG,0.0016
0547-HURJB,0.058
8904-OPDCK,0.2406
8845-LWKGE,0.0285
0691-NIKRI,0.2368
5022-JNQEQ,0.1813
3249-VHRIP,0.0399
3736-BLEPA,0.2255
4701-LKOZD,0.0178
6603-QWSPR,0.0708
9921-QFQUL,0.5465
1929-ZCBHE,0.0123
4378-MYPGO,0.0121
4129-LYCOI,0.0538
7798-JVXYM,0.3716
8647-SDTWQ,0.0851
2696-ECXKC,0.0368
2081-KJSQF,0.3734
3323-CPBWR,0.4487
3384-CTMSF,0.5865
0902-RFHOF,0.024
6048-QBXKL,0.5713
7718-RXDGG,0.5351
1025-FALIX,0.3196
3451-VAWLI,0.0025
3407-QGWLG,0.1351
2347-WKKAE,0.4956
8735-DCXNF,0.2182
3214-IYUUQ,0.0923
1936-UAFEH,0.041
3587-PMCOY,0.4346
1027-LKKQQ,0.0038
7148-XZPHA,0.0385
5309-TAIKL,0.2804
6856-RAURS,0.7739
8778-LMWTJ,0.4549
9717-IOAAF,0.0095
2845-KDHVX,0.0245
0848-SOMKO,0.0156
6734-FQAJX,0.0599
1535-VTJOQ,0.0173
6368-TZZDT,0.0076
0943-ZQPXH,0.1182
1293-BSEUN,0.0018
1302-TPUBN,0.0064
2378-VTKDH,0.5536
0927-CNGRH,0.1796
8608-OZTLB,0.0097
2335-GSODA,0.0164
1952-DVVSW,0.0665
6656-GULJQ,0.0045
9853-JFZDU,0.152
3777-XROBG,0.0015
6994-FGRHH,0.0369
4000-VGMQP,0.0223
3999-WRNGR,0.0715
3466-RITXD,0.4177
2680-XKKNJ,0.07
2974-GGUXS,0.519
7994-XIRTR,0.0391
2101-RANCD,0.3511
7921-BEPCI,0.013
8510-TMWYB,0.0062
3258-ZKPAI,0.0126
1428-IEDPR,0.0865
5298-GSTLM,0.2124
4450-YOOHP,0.2947
6728-CZFEI,0.1113
3653-NCRDJ,0.0065
6121-TNHBO,0.041
5119-NZPTV,0.7851
6519-ZHPXP,0.0082
3472-QPRCH,0.0026
8224-UAXBZ,0.1364
9610-WCESF,0.0203
2486-WYVVE,0.1879
3865-ZYKAD,0.2373
1422-DGUBX,0.3087
2999-AANRQ,0.0249
8668-KNZTI,0.0407
0480-KYJVA,0.0018
9746-YKGXB,0.0158
3926-YZVVX,0.0379
6000-UKLWI,0.0077
6332-FBZRI,0.0072
2096-XOTMO,0.0211
3266-FTKHB,0.0179
8221-EQDGL,0.0881
2346-LOCWC,0.0013
0298-XACET,0.0049
7560-QJAVJ,0.013
2995-YWTCD,0.0077
9137-UIYPG,0.1067
2809-ZMYOQ,0.6102
5084-OOVCJ,0.0335
0254-WWRKD,0.0073
7727-SHVZV,0.1089
5339-PXDVH,0.6684
2205-LPVGL,0.0223
8782-NUUOL,0.0319
7601-WFVZV,0.281
4609-KNNWG,0.0028
4868-AADLV,0.0462
9529-OFXHY,0.5371
2669-QVCRG,0.2601
2478-EEWWM,0.384
9174-IHETN,0.0209
2233-TXSIU,0.0352
9644-UMGQA,0.1017
3256-EZDBI,0.2184
0419-YAAPX,0.3577
0872-CASZJ,0.0619
4726-DLWQN,0.1599
8164-OCKUJ,0.0012
3094-JOJAI,0.3894
9494-MRNYX,0.5128
2599-CZABP,0.1769
7945-PRBVF,0.0101
4544-RXFMG,0.0377
0859-YGKFW,0.0084
1150-FTQGN,0.0246
7196-LIWRH,0.027
5448-VWNAM,0.0965
1177-XZBJL,0.0063
3518-FSTWG,0.0926
9330-VOFSZ,0.1091
0939-EREMR,0.0702
9389-ACWBI,0.1859
3644-QXEHN,0.2228
2911-IJORQ,0.0873
5921-NGYRH,0.1832
5998-DZLYR,0.1061
3985-HOYPM,0.0308
9548-LERKT,0.0202
6576-FBXOJ,0.3261
4310-KEDTB,0.1304
4062-HBMOS,0.4629
2676-ISHSF,0.2968
9236-NDUCW,0.0305
4753-PADAS,0.2941
6103-QCKFX,0.0138
7781-EWARA,0.0169
7018-FPXHH,0.0033
0572-ZJKLT,0.0089
5135-RDDQL,0.003
1353-LJWEM,0.2326
1794-SWWKL,0.069
6166-YIPFO,0.0465
9332-GYWLO,0.1308
4184-VODJZ,0.0592
1092-WPIVQ,0.0044
7233-IOQNP,0.128
2834-JKOOW,0.0814
2400-FEQME,0.0015
4957-SREEC,0.001
0230-UBYPQ,0.0535
4923-ADWXJ,0.1808
1763-KUAAW,0.0554
1104-TNLZA,0.6503
5195-KPUNQ,0.0843
3439-GVUSX,0.5871
5949-HGVJL,0.3456
5203-XEHAX,0.0626
1635-HDGFT,0.0074
8050-XGRVL,0.0054
9828-QHFBK,0.1607
3908-MKIMJ,0.0391
5012-YSPJJ,0.0198
6728-VOIFY,0.265
4891-NLUBA,0.0092
8969-PRHFK,0.0347
0661-KQHNK,0.0183
8709-KRDVL,0.5962
1427-VERSM,0.4215
9801-NOSHQ,0.0178
6339-YPSAH,0.5511
2159-TURXX,0.1645
1548-FEHVL,0.4354
3795-CAWEX,0.0118
6215-NQCPY,0.6721
5647-URDKA,0.0052
2229-DPMBI,0.0054
9626-WEQRM,0.3997
2188-SXWVT,0.036
6258-PVZWJ,0.03
1094-BKOSX,0.0187
6969-MVBAI,0.7059
2978-XXSOG,0.1487
2342-CKIAO,0.234
6953-PBDIN,0.0258
3898-BSJYF,0.0519
3938-YFPXD,0.0181
7696-AMHOD,0.0156
2453-SAFNS,0.0513
9558-IHEZX,0.0667
9617-UDPEU,0.0511
6340-DACFT,0.0015
4955-VCWBI,0.0038
6813-GZQCG,0.0042
7426-GSWPO,0.3038
3389-KTRXV,0.0051
3118-UHVVQ,0.0107
3205-MXZRA,0.0763
8317-BVKSO,0.1606
5702-KVQRD,0.0288
0083-PIVIK,0.045
6169-PGNCD,0.015
4909-JOUPP,0.0857
4657-FWVFY,0.1082
2257-BOVXD,0.4067
7729-JTEEC,0.2225
9696-RMYBA,0.6411
8690-UPCZI,0.0172
9770-LXDBK,0.1942
4086-WITJG,0.001
8344-WFMFH,0.197
8822-KNBHV,0.0971
8404-FYDIB,0.3154
2791-SFVEW,0.1219
6762-NSODU,0.002
9888-ZCUMM,0.0074
1074-WVEVG,0.0221
9979-RGMZT,0.4267
6437-UDQJM,0.0422
1226-IENZN,0.5856
2108-GLPQB,0.2324
5474-LAMUQ,0.0436
3468-DRVQJ,0.0452
1122-YJBCS,0.0412
4990-ALDGW,0.0054
4816-OKWNX,0.0397
3315-IKYZQ,0.0179
4747-LCAQL,0.1571
3411-WLRSQ,0.7532
0898-XCGTF,0.3139
8006-PYCSW,0.2325
8249-THVEC,0.0033
8722-PRFDV,0.0038
2164-SOQXL,0.0167
4020-KIUDI,0.0348
5850-BDWCY,0.132
2038-YSEZE,0.0867
0827-ITJPH,0.0114
8799-OXZMD,0.2297
1705-GUHPV,0.0079
4779-ZGICK,0.0022
0048-PIHNL,0.0336
3967-KXAPS,0.025
3704-IEAXF,0.0066
6810-VCAEX,0.0384
0674-EYYZV,0.7316
4480-MBMLB,0.3267
1395-OFUWC,0.033
0822-QGCXA,0.3851
2832-KJCRD,0.5066
3588-WSTTJ,0.5188
4075-WKNIU,0.0748
5090-EMGTC,0.0775
2346-CZYIL,0.0125
3798-EPWRR,0.487
6258-NGCNG,0.1572
4186-ZBUEW,0.0777
5274-XHAKY,0.0892
1442-BQPVU,0.3297
3978-YNKDD,0.0086
4940-KHCWD,0.0179
9589-ABEPT,0.0782
9388-ZEYVT,0.0982
0305-SQECB,0.0763
7605-SNLQG,0.1554
4670-TABXH,0.1051
0064-SUDOG,0.0058
8561-NMTBD,0.0352
5161-XEUVX,0.0862
8292-FRFZQ,0.0465
8591-NXRCV,0.1456
7895-VONWT,0.4703
4526-RMTLL,0.0157
6253-GNHWH,0.0021
4566-NECEV,0.6763
8080-POTJR,0.1457
6906-MPARY,0.1274
3662-FXJFO,0.0096
8107-RZLNV,0.1297
0516-OOHAR,0.0552
2027-CWDNU,0.1722
9912-OMZDS,0.0772
3733-ZEECP,0.0516
7878-RTCZG,0.2868
2452-MRMZF,0.02
7103-IPXPJ,0.2862
4342-HFXWS,0.0081
3545-CNWRG,0.1823
1785-BPHTP,0.1141
4989-LIXVT,0.3485
7315-WYOAW,0.6043
1173-XZPYF,0.6546
2509-TFPJU,0.0115
9530-GRMJG,0.0084
6898-RBTLU,0.0061
5481-NTDOH,0.2605
2068-WWXQZ,0.0097
2061-VVFST,0.0695
0749-IRGQE,0.6125
2380-DAMQP,0.0755
2256-YLYLP,0.0066
1272-ILHFG,0.0086
0164-XAIRP,0.0203
5666-CYCYZ,0.5352
4011-ARPHK,0.0855
6365-HITVU,0.0024
7558-IMLMT,0.0017
9488-FYQAU,0.1131
3590-TCXTB,0.2852
6994-KERXL,0.5326
1960-UOTYM,0.0054
2740-JFBOK,0.2277
6500-JVEGC,0.0984
5245-VDBUR,0.0596
8469-SNFFH,0.0453
2144-ESWKO,0.0668
1241-FPMOF,0.0065
9928-BZVLZ,0.0582
4114-QMKVN,0.0126
2775-SEFEE,0.138
9003-CPATH,0.313
1754-GKYPY,0.6207
7956-XQWGU,0.089
1591-MQJTP,0.2559
2369-FEVNO,0.3684
7471-MQPOS,0.0129
5115-SQAAU,0.003
9845-QOMAD,0.0113
7672-VFMXZ,0.0765
9739-JLPQJ,0.0084
9916-AYHTC,0.0072
3855-ONCAR,0.3041
1488-SYSFC,0.0224
0970-QXPXW,0.2814
3259-KNMRR,0.0508
6120-RJKLU,0.0328
9572-WUKSB,0.6586
5893-KCLGT,0.0044
0076-LVEPS,0.065
3640-JQGJG,0.0523
1596-OQSPS,0.2163
9867-XOBQA,0.0218
9546-KDTRB,0.1137
3174-RKMOW,0.1901
1760-CAZHT,0.0326
8441-SHIPE,0.014
1320-GVNHT,0.0158
1047-RNXZV,0.0085
3541-ZNUHK,0.0737
8725-JEDFD,0.3047
7562-UXTPG,0.4343
8071-SBTRN,0.0694
6668-CNMFP,0.0877
5626-MGTUK,0.4927
5681-LLOEI,0.0255
8212-DJRCH,0.1977
4323-OHFOW,0.2346
4933-BSAIP,0.0148
2030-BTZRO,0.0105
1116-DXXDF,0.0986
6563-VNPMN,0.1534
2267-WTPYD,0.3563
0270-THENM,0.0021
4707-MAXGU,0.013
2710-WYVXG,0.0704
6300-BWMJX,0.3686
7009-LGECI,0.3469
5022-KVDQT,0.4796
7976-CICYS,0.2107
1036-GUDCL,0.0197
2005-DWQZJ,0.0063
8148-WOCMK,0.0051
7815-PDTHL,0.0121
9173-IVZVP,0.0014
9129-UXERG,0.5617
3635-JBPSG,0.1098
7964-ZRKKG,0.2366
6229-LSCKB,0.7093
1724-IQWNM,0.1894
8217-QYOHV,0.22
5546-QUERU,0.0603
6897-UUBNU,0.2275
6127-IYJOZ,0.5653
8930-XOTDP,0.0513
5916-QEWPT,0.6796
5060-TQUQN,0.0776
0531-XBKMM,0.006
8465-SBRXP,0.0251
2408-PSJVE,0.0199
9700-ZCLOT,0.2307
8738-JOKAR,0.041
4534-WGCIR,0.0022
1930-WNXSB,0.1013
3508-CFVZL,0.033
0657-DOGUM,0.0663
8792-AOROI,0.0525
5146-YYFRZ,0.0059
3452-SRFEG,0.2995
4070-OKWVH,0.3646
5297-MDOIR,0.1006
6369-MCAKO,0.0055
4926-UMJZD,0.1619
6848-HJTXY,0.0098
6341-AEVKX,0.2065
0682-USIXD,0.5411
6976-BWGLQ,0.0017
7078-NVFAM,0.0559
8065-QBYTO,0.0826
2133-TSRRM,0.1905
2511-ALLCS,0.0029
3191-CSNMG,0.4252
7952-OBOYL,0.6426
7470-DYNOE,0.0905
7853-OETYL,0.6215
1545-ACTAS,0.0421
5126-RCXYW,0.0048
2363-BJLSL,0.1128
1956-YIFGE,0.0888
7921-LMDFQ,0.196
2925-MXLSX,0.1417
5820-PTRYM,0.0553
9609-BENEA,0.1765
6211-WHMYA,0.1847
4459-BBGHE,0.2486
9945-PSVIP,0.004
9108-EJFJP,0.5376
0530-IJVDB,0.0384
0508-SQWPL,0.0024
2215-ZAFGX,0.7007
8213-TAZPM,0.0385
1304-SEGFY,0.1655
7242-EDTYC,0.0034
2904-GGUAZ,0.0615
5136-GFPMB,0.2757
2595-KIWPV,0.0065
5243-SAOTC,0.2717
9398-MMQTO,0.5737
7619-PLRLP,0.0735
6508-NJYRO,0.0602
4710-NKCAW,0.0537
5306-BVTKJ,0.0125
0357-NVCRI,0.0316
2371-KFUOG,0.0922
0463-ZSDNT,0.325
6257-DTAYD,0.09
4616-ULAOA,0.0204
7746-AWNQW,0.1933
5996-EBTKM,0.0082
2758-RNWXS,0.1579
2314-TNDJQ,0.0029
2405-LBMUW,0.0119
3454-JFUBC,0.0064
9039-ZVJDC,0.2521
9013-AQORL,0.0763
2898-MRKPI,0.0452
2750-BJLSB,0.1666
3648-GZPHF,0.022
2075-RMJIK,0.0788
9588-YRFHY,0.0108
9364-YKUVW,0.1209
5392-AKEMH,0.3356
2451-YMUXS,0.0162
3914-FDRHP,0.4602
3078-ZKNTS,0.0079
1024-KPRBB,0.2293
4690-PKDQG,0.5546
9547-ITEFG,0.3107
1264-FUHCX,0.1789
7789-CRUVC,0.2082
6598-KELSS,0.0453
9972-VAFJJ,0.2253
0422-UXFAP,0.4093
1904-WAJAA,0.0086
5130-YPIRV,0.0294
2843-CQMEG,0.1516
6439-PKTRR,0.0041
5351-QESIO,0.3935
5568-DMXZS,0.3395
8468-FZTOE,0.0042
6633-SYEUS,0.2409
6447-GORXK,0.0868
6967-PEJLL,0.021
5981-ZVXOT,0.3354
1684-FLBGS,0.057
1389-WNUIB,0.0394
0376-OIWME,0.5062
0218-QNVAS,0.041
0804-YGEQV,0.0102
7164-BPTUT,0.0084
2523-EWWZL,0.446
0928-XUTSN,0.6089
0052-YNYOT,0.0181
9586-JGQKH,0.1244
4501-VCPFK,0.2009
6075-SLNIL,0.3879
9347-AERRL,0.0579
