CustomerID,churn_probability,risk_band,in_mailer_list
4129-LYCOI,0.0538,Low,0
4710-NKCAW,0.0537,Low,0
8996-ZROXE,0.0537,Low,0
0014-BMAQU,0.0536,Low,0
0230-UBYPQ,0.0535,Low,0
4778-IZARL,0.0535,Low,0
7055-JCGNI,0.0535,Low,0
0334-ZFJSR,0.0533,Low,0
0716-BQNDX,0.0532,Low,0
1131-ALZWV,0.0532,Low,0
5327-XOKKY,0.0532,Low,0
7989-VCQOH,0.0531,Low,0
9362-MWODR,0.0531,Low,0
0979-MOZQI,0.0531,Low,0
3422-WJOYD,0.053,Low,0
2361-FJWNO,0.0529,Low,0
8570-KLJYJ,0.0529,Low,0
6754-LZUKA,0.0529,Low,0
3800-LYTRK,0.0529,Low,0
7572-KPVKK,0.0529,Low,0
0868-VJRDR,0.0528,Low,0
3090-HAWSU,0.0528,Low,0
1043-UXOVO,0.0528,Low,0
7564-GHCVB,0.0526,Low,0
0813-TAXXS,0.0526,Low,0
7776-QGYJC,0.0526,Low,0
8792-AOROI,0.0525,Low,0
3640-JQGJG,0.0523,Low,0
9763-GRSKD,0.0523,Low,0
0840-DCNZE,0.0523,Low,0
2123-VSCOT,0.0522,Low,0
6194-HBGQN,0.0522,Low,0
7826-VVKWT,0.0521,Low,0
0595-ITUDF,0.052,Low,0
0727-BNRLG,0.052,Low,0
1850-AKQEP,0.0519,Low,0
6478-HRRCZ,0.0519,Low,0
3898-BSJYF,0.0519,Low,0
5278-PNYOX,0.0518,Low,0
0756-MPZRL,0.0517,Low,0
6371-NZYEG,0.0517,Low,0
9391-LMANN,0.0517,Low,0
3097-IDVPU,0.0517,Low,0
3733-ZEECP,0.0516,Low,0
1345-ZUKID,0.0516,Low,0
1430-SFQSA,0.0515,Low,0
7322-OCWHC,0.0515,Low,0
9995-HOTOH,0.0515,Low,0
7929-SKFGK,0.0515,Low,0
0820-FNRNX,0.0514,Low,0
5989-AXPUC,0.0514,Low,0
4378-BZYFP,0.0514,Low,0
5993-BQHEA,0.0513,Low,0
2453-SAFNS,0.0513,Low,0
4425-OWHWB,0.0513,Low,0
8930-XOTDP,0.0513,Low,0
6746-WAUWT,0.0512,Low,0
2040-LDIWQ,0.0512,Low,0
9138-EFSMO,0.0512,Low,0
9617-UDPEU,0.0511,Low,0
6719-FGEDO,0.051,Low,0
3259-KNMRR,0.0508,Low,0
1088-CNNKB,0.0508,Low,0
9207-ZPANB,0.0507,Low,0
5876-HZVZM,0.0507,Low,0
4092-OFQZS,0.0506,Low,0
1642-HMARX,0.0506,Low,0
3442-ZHHCC,0.0505,Low,0
6211-WWLTF,0.0505,Low,0
4547-FZJWE,0.0505,Low,0
7649-PHJVR,0.0505,Low,0
4277-UDIEF,0.0505,Low,0
5186-PEIZU,0.0504,Low,0
9229-RQABD,0.0504,Low,0
8735-NBLWT,0.0504,Low,0
2724-FJDYW,0.0503,Low,0
2200-DSAAL,0.0503,Low,0
2167-FQSTQ,0.0503,Low,0
8084-OIVBS,0.0502,Low,0
9046-DQMTP,0.0502,Low,0
7061-OVMIM,0.0501,Low,0
1813-JYWTO,0.0501,Low,0
2580-ASVVY,0.0501,Low,0
8024-XNAFQ,0.05,Low,0
1573-LGXBA,0.05,Low,0
3272-VUHPV,0.05,Low,0
3658-QQJYD,0.0499,Low,0
7105-BENQF,0.0499,Low,0
7446-SFAOA,0.0499,Low,0
9297-FVVDH,0.0498,Low,0
7951-VRDVK,0.0498,Low,0
6497-TILVL,0.0497,Low,0
5451-MHQOF,0.0497,Low,0
9805-FILKB,0.0497,Low,0
0930-EHUZA,0.0495,Low,0
1017-FBQMM,0.0495,Low,0
3778-FOAQW,0.0495,Low,0
0254-FNMCI,0.0494,Low,0
4472-VESGY,0.0494,Low,0
6732-VAILE,0.0494,Low,0
5150-LJNSR,0.0493,Low,0
1544-JJMYL,0.0493,Low,0
6082-OQFBA,0.0492,Low,0
6691-CCIHA,0.0492,Low,0
0369-ZGOVK,0.0492,Low,0
9225-BZLNZ,0.0491,Low,0
5473-KHBPS,0.0491,Low,0
0731-EBJQB,0.0491,Low,0
0866-QLSIR,0.0491,Low,0
3721-CNZHX,0.0491,Low,0
5198-HQAEN,0.049,Low,0
7619-ODSGN,0.049,Low,0
6510-UPNKS,0.0489,Low,0
5876-QMYLD,0.0489,Low,0
0104-PPXDV,0.0489,Low,0
0993-OSGPT,0.0489,Low,0
4115-BNPJY,0.0487,Low,0
9860-LISIZ,0.0487,Low,0
6319-QSUSR,0.0487,Low,0
3466-BYAVD,0.0487,Low,0
6861-OKBCE,0.0487,Low,0
8958-JPTRR,0.0486,Low,0
1265-BCFEO,0.0486,Low,0
1194-BHJYC,0.0486,Low,0
4700-UBQMV,0.0485,Low,0
3186-AJIEK,0.0485,Low,0
1725-IQNIY,0.0484,Low,0
0743-HNPFG,0.0484,Low,0
4627-MIHJH,0.0483,Low,0
4667-QONEA,0.0483,Low,0
7817-OMJNA,0.0482,Low,0
8208-EUMTE,0.0482,Low,0
7088-FBAWU,0.0482,Low,0
7665-VIGUD,0.0481,Low,0
5995-WWKKG,0.048,Low,0
2126-GSEGL,0.048,Low,0
9919-FZDED,0.0479,Low,0
0945-TSONX,0.0479,Low,0
9442-JTWDL,0.0479,Low,0
9837-FWLCH,0.0478,Low,0
8044-BGWPI,0.0478,Low,0
8421-WZOOW,0.0478,Low,0
4291-HYEBC,0.0477,Low,0
7029-IJEJK,0.0477,Low,0
8745-PVESG,0.0476,Low,0
0454-OKRCT,0.0475,Low,0
4826-DXMUP,0.0475,Low,0
7544-ZVIKX,0.0475,Low,0
4377-VDHYI,0.0475,Low,0
2749-CTKAJ,0.0474,Low,0
9127-QRZMH,0.0473,Low,0
4797-MIWUM,0.0473,Low,0
2039-JONDJ,0.0473,Low,0
0942-KOWSM,0.0473,Low,0
9432-RUVSL,0.0473,Low,0
4404-HIBDJ,0.0473,Low,0
8433-WPJTV,0.0472,Low,0
8513-OLYGY,0.0472,Low,0
7989-AWGEH,0.0472,Low,0
6421-SZVEM,0.0472,Low,0
8204-YJCLA,0.0471,Low,0
6234-RAAPL,0.047,Low,0
3298-QEICA,0.047,Low,0
4702-HDRKD,0.047,Low,0
6549-BTYPG,0.0469,Low,0
6827-IEAUQ,0.0467,Low,0
0829-DDVLK,0.0467,Low,0
2294-DMMUS,0.0467,Low,0
1439-LCGVL,0.0466,Low,0
2682-KEVRP,0.0465,Low,0
3682-YEUWS,0.0465,Low,0
0784-GTUUK,0.0465,Low,0
6166-YIPFO,0.0465,Low,0
2364-UFROM,0.0465,Low,0
8292-FRFZQ,0.0465,Low,0
0489-WMEMG,0.0465,Low,0
2706-QZIHY,0.0464,Low,0
7607-QKKTJ,0.0464,Low,0
1866-NXPSP,0.0464,Low,0
0078-XZMHT,0.0464,Low,0
0114-IGABW,0.0463,Low,0
0022-TCJCI,0.0463,Low,0
2796-UUZZO,0.0462,Low,0
4868-AADLV,0.0462,Low,0
9803-FTJCG,0.0461,Low,0
1022-RKXDR,0.0461,Low,0
1964-SVLEA,0.046,Low,0
4973-RLZVI,0.046,Low,0
7173-TETGO,0.046,Low,0
0323-XWWTN,0.0459,Low,0
0788-DXBFY,0.0459,Low,0
5726-CVNYA,0.0459,Low,0
0307-BCOPK,0.0459,Low,0
3243-ZHOHY,0.0459,Low,0
1064-FBXNK,0.0458,Low,0
4853-RULSV,0.0458,Low,0
6188-UXBBR,0.0458,Low,0
1178-PZGAB,0.0458,Low,0
5684-FJVYR,0.0457,Low,0
9746-MDMBK,0.0457,Low,0
4713-ZBURT,0.0456,Low,0
0121-SNYRK,0.0456,Low,0
5039-LZRQT,0.0456,Low,0
5862-BRIXZ,0.0455,Low,0
9695-IDRZR,0.0455,Low,0
6152-ONASV,0.0454,Low,0
5197-PYEPU,0.0454,Low,0
7129-AZJDE,0.0454,Low,0
4121-AGSIN,0.0454,Low,0
8469-SNFFH,0.0453,Low,0
6598-KELSS,0.0453,Low,0
9220-ZNKJI,0.0453,Low,0
0203-HHYIJ,0.0452,Low,0
3468-DRVQJ,0.0452,Low,0
8849-PRIQJ,0.0452,Low,0
2898-MRKPI,0.0452,Low,0
0083-PIVIK,0.045,Low,0
2592-HODOV,0.0448,Low,0
2788-CJQAQ,0.0448,Low,0
3190-FZATL,0.0448,Low,0
3594-BDSOA,0.0448,Low,0
1465-WCZVT,0.0448,Low,0
8076-FEZKJ,0.0448,Low,0
1576-PFZIW,0.0447,Low,0
2887-JPYLU,0.0447,Low,0
0042-JVWOJ,0.0446,Low,0
2234-XADUH,0.0446,Low,0
9541-PWTWO,0.0446,Low,0
9385-NXKDA,0.0445,Low,0
3374-PZLXD,0.0444,Low,0
1930-BZLHI,0.0443,Low,0
5762-TJXGK,0.0443,Low,0
8871-JLMHM,0.0443,Low,0
5125-CNDSP,0.0443,Low,0
5590-ZSKRV,0.0443,Low,0
4178-EGMON,0.0443,Low,0
2274-XUATA,0.0442,Low,0
1206-EHBDD,0.0442,Low,0
9412-ARGBX,0.0441,Low,0
9194-GFVOI,0.0441,Low,0
4616-EWBNJ,0.044,Low,0
7609-NRNCA,0.0439,Low,0
2239-CGBUZ,0.0439,Low,0
0187-WZNAB,0.0439,Low,0
3258-SYSWS,0.0438,Low,0
2239-CFOUJ,0.0437,Low,0
4980-URKXC,0.0437,Low,0
5474-LAMUQ,0.0436,Low,0
4311-QTTAI,0.0435,Low,0
1309-XGFSN,0.0435,Low,0
3178-CIFOT,0.0434,Low,0
0580-PIQHM,0.0433,Low,0
5197-LQXXH,0.0432,Low,0
3486-KHMLI,0.0432,Low,0
5312-TSZVC,0.0431,Low,0
9253-VIFJQ,0.043,Low,0
1265-HVPZB,0.0429,Low,0
5376-PCKNB,0.0428,Low,0
2000-DHJUY,0.0426,Low,0
7137-NAXML,0.0426,Low,0
9978-HYCIN,0.0425,Low,0
5155-AZQPB,0.0425,Low,0
6574-MCOEH,0.0425,Low,0
0536-ESJEP,0.0424,Low,0
8670-ERCJH,0.0423,Low,0
5110-CHOPY,0.0423,Low,0
0810-DHDBD,0.0422,Low,0
6437-UDQJM,0.0422,Low,0
7073-QETQY,0.0422,Low,0
1545-ACTAS,0.0421,Low,0
0853-TWRVK,0.0421,Low,0
6339-TBELP,0.0421,Low,0
3397-AVTKU,0.042,Low,0
7940-UQQUG,0.042,Low,0
4584-LBNMK,0.042,Low,0
0620-XEFWH,0.0419,Low,0
2057-BOYKM,0.0418,Low,0
2790-XUYMV,0.0418,Low,0
1090-ESELR,0.0417,Low,0
7279-NMVJC,0.0417,Low,0
0129-QMPDR,0.0417,Low,0
3230-IUALN,0.0416,Low,0
4359-INNWN,0.0416,Low,0
9619-GSATL,0.0415,Low,0
7581-EBBOU,0.0415,Low,0
0604-THJFP,0.0413,Low,0
3398-GCPMU,0.0413,Low,0
3125-RAHBV,0.0413,Low,0
6286-ZHAOK,0.0412,Low,0
5014-WUQMG,0.0412,Low,0
1122-YJBCS,0.0412,Low,0
4751-ERMAN,0.0411,Low,0
0218-QNVAS,0.041,Low,0
6121-TNHBO,0.041,Low,0
6631-HMANX,0.041,Low,0
1936-UAFEH,0.041,Low,0
8738-JOKAR,0.041,Low,0
4538-WNTMJ,0.0409,Low,0
0744-GKNGE,0.0409,Low,0
3865-YIOTT,0.0409,Low,0
7266-GSSJX,0.0409,Low,0
8125-QPFJD,0.0409,Low,0
9242-TKFSV,0.0408,Low,0
4024-CSNBY,0.0408,Low,0
3134-DSHVC,0.0408,Low,0
7641-TQFHN,0.0408,Low,0
7919-ZODZZ,0.0408,Low,0
8668-KNZTI,0.0407,Low,0
8883-GRDWQ,0.0407,Low,0
4644-PIZRT,0.0407,Low,0
5313-FPXWG,0.0407,Low,0
8169-SAEJD,0.0407,Low,0
9496-IVVRP,0.0405,Low,0
4933-IKULF,0.0405,Low,0
0036-IHMOT,0.0404,Low,0
9074-KGVOX,0.0404,Low,0
3935-TBRZZ,0.0404,Low,0
1697-BCSHV,0.0404,Low,0
0048-LUMLS,0.0403,Low,0
1971-DTCZB,0.0403,Low,0
1729-VLAZJ,0.0402,Low,0
4367-NUYAO,0.0402,Low,0
5318-YKDPV,0.0402,Low,0
7605-BDWDC,0.0402,Low,0
5456-ITGIC,0.0402,Low,0
4500-HKANN,0.0401,Low,0
2361-UPSND,0.0401,Low,0
7501-IWUNG,0.04,Low,0
0516-VRYBW,0.04,Low,0
0916-KNFAJ,0.0399,Low,0
3249-VHRIP,0.0399,Low,0
9796-MVYXX,0.0398,Low,0
8454-AATJP,0.0397,Low,0
2302-OUZXB,0.0397,Low,0
3523-BRGUW,0.0397,Low,0
4816-OKWNX,0.0397,Low,0
9209-NWPGU,0.0396,Low,0
2812-REYAT,0.0394,Low,0
7795-CFOCW,0.0394,Low,0
2829-HYVZP,0.0394,Low,0
1389-WNUIB,0.0394,Low,0
2612-PHGOX,0.0393,Low,0
6617-WLBQC,0.0393,Low,0
9534-NSXEM,0.0393,Low,0
0565-IYCGT,0.0392,Low,0
6563-VRERX,0.0392,Low,0
4560-WQAQW,0.0392,Low,0
3982-JGSFD,0.0392,Low,0
7803-XOCCZ,0.0392,Low,0
7994-XIRTR,0.0391,Low,0
3908-MKIMJ,0.0391,Low,0
2969-WGHQO,0.0391,Low,0
3841-NFECX,0.0391,Low,0
0221-NAUXK,0.039,Low,0
1337-BOZWO,0.039,Low,0
4872-VXRIL,0.0388,Low,0
4750-UKWJK,0.0388,Low,0
9447-YPTBX,0.0387,Low,0
5275-PMFUT,0.0387,Low,0
8033-ATFAS,0.0386,Low,0
8213-TAZPM,0.0385,Low,0
8200-LGKSR,0.0385,Low,0
8661-BOYNW,0.0385,Low,0
7148-XZPHA,0.0385,Low,0
0248-PGHBZ,0.0385,Low,0
6810-VCAEX,0.0384,Low,0
0530-IJVDB,0.0384,Low,0
7163-OCEQI,0.0383,Low,0
5642-MHDQT,0.0383,Low,0
5914-GXMDA,0.0383,Low,0
2226-ICFDO,0.0382,Low,0
9053-JZFKV,0.0382,Low,0
4884-TVUQF,0.0381,Low,0
7305-ZWMAJ,0.0381,Low,0
0219-QAERP,0.0381,Low,0
6586-MYGKD,0.0381,Low,0
3055-VTCGS,0.0381,Low,0
1839-UMACK,0.038,Low,0
3926-YZVVX,0.0379,Low,0
8727-XDPUD,0.0379,Low,0
6981-TDRFT,0.0378,Low,0
3128-YOVTD,0.0378,Low,0
0214-JHPFW,0.0378,Low,0
2150-OEGBV,0.0377,Low,0
4717-GHADL,0.0377,Low,0
1133-KXCGE,0.0377,Low,0
4544-RXFMG,0.0377,Low,0
4254-QPEDE,0.0376,Low,0
8197-BFWVU,0.0376,Low,0
7219-TLZHO,0.0376,Low,0
4776-XSKYQ,0.0376,Low,0
2581-VKIRT,0.0375,Low,0
5505-OVWQW,0.0375,Low,0
8181-YHCMF,0.0375,Low,0
3253-HKOKL,0.0374,Low,0
5372-FBKBN,0.0374,Low,0
3213-VVOLG,0.0374,Low,0
5394-MEITZ,0.0373,Low,0
6061-PQHMK,0.0373,Low,0
9847-HNVGP,0.0372,Low,0
5315-CKEQK,0.0371,Low,0
9479-HYNYL,0.0371,Low,0
5980-BDHPY,0.0371,Low,0
5997-OPVFA,0.0371,Low,0
5387-ASZNZ,0.037,Low,0
6994-FGRHH,0.0369,Low,0
2696-ECXKC,0.0368,Low,0
3740-RLMVT,0.0368,Low,0
8398-TBIYD,0.0367,Low,0
7777-UNYHB,0.0367,Low,0
6682-QJDGB,0.0367,Low,0
5688-KZTSN,0.0366,Low,0
9675-ICXCT,0.0365,Low,0
5832-EXGTT,0.0365,Low,0
4795-UXVCJ,0.0364,Low,0
7781-HVGMK,0.0364,Low,0
2282-YGNOR,0.0364,Low,0
0455-ENTCR,0.0363,Low,0
8932-CZHRQ,0.0363,Low,0
1163-ONYEY,0.0362,Low,0
7269-JISCY,0.0362,Low,0
1735-XMJVH,0.0362,Low,0
1227-UDMZR,0.0361,Low,0
7131-ZQZNK,0.0361,Low,0
4999-IEZLT,0.0361,Low,0
8401-EMUWF,0.0361,Low,0
7299-GNVPL,0.0361,Low,0
2990-OGYTD,0.036,Low,0
2188-SXWVT,0.036,Low,0
3275-RHRNE,0.0358,Low,0
1682-VCOIO,0.0357,Low,0
8499-BRXTD,0.0357,Low,0
3096-WPXBT,0.0357,Low,0
7945-HLKEA,0.0357,Low,0
8746-BFOAJ,0.0357,Low,0
1096-ADRUX,0.0355,Low,0
9554-DFKIC,0.0355,Low,0
6974-DAFLI,0.0355,Low,0
1257-SXUXQ,0.0355,Low,0
3705-PSNGL,0.0355,Low,0
3727-OWVYD,0.0355,Low,0
0835-DUUIQ,0.0354,Low,0
7503-MIOGA,0.0354,Low,0
3161-ONRWK,0.0354,Low,0
4418-LZMSV,0.0353,Low,0
5129-HHMZC,0.0352,Low,0
9470-RTWDV,0.0352,Low,0
5307-UVGNB,0.0352,Low,0
2233-TXSIU,0.0352,Low,0
1492-QGCLU,0.0352,Low,0
8039-EQPIM,0.0352,Low,0
6980-CDGFC,0.0352,Low,0
8561-NMTBD,0.0352,Low,0
7471-WNSUF,0.035,Low,0
4355-CVPVS,0.035,Low,0
3506-OVLKD,0.035,Low,0
1934-MKPXS,0.0349,Low,0
6701-YVNQG,0.0349,Low,0
4020-KIUDI,0.0348,Low,0
2676-SSLTO,0.0348,Low,0
8969-PRHFK,0.0347,Low,0
5248-YGIJN,0.0347,Low,0
1951-IEYXM,0.0347,Low,0
4312-GVYNH,0.0346,Low,0
8331-ZXFOE,0.0346,Low,0
7369-TRPFD,0.0346,Low,0
3280-NMUVX,0.0346,Low,0
0459-SPZHJ,0.0346,Low,0
3209-ZPKFI,0.0346,Low,0
9489-DEDVP,0.0345,Low,0
9746-UGFAC,0.0345,Low,0
9795-NREXC,0.0345,Low,0
6701-DHKWQ,0.0344,Low,0
6963-EZQEE,0.0344,Low,0
0230-WEQUW,0.0342,Low,0
8999-YPYBV,0.0342,Low,0
1131-SUEKT,0.0342,Low,0
8184-WMOFI,0.0342,Low,0
4182-BGSIQ,0.0342,Low,0
6661-EIPZC,0.0341,Low,0
6016-NXBNJ,0.0341,Low,0
4504-YOULA,0.0341,Low,0
3174-AKMAS,0.0341,Low,0
0257-KXZGU,0.0341,Low,0
2088-IEBAU,0.0341,Low,0
0743-HRVFF,0.034,Low,0
6248-TKCQV,0.034,Low,0
4597-ELFTS,0.034,Low,0
7554-NEWDD,0.0339,Low,0
7579-KKLOE,0.0339,Low,0
3948-FVVRP,0.0338,Low,0
0048-PIHNL,0.0336,Low,0
5248-KWLAR,0.0336,Low,0
0795-LAFGP,0.0336,Low,0
7779-ORAEL,0.0336,Low,0
9531-NSBMR,0.0336,Low,0
5084-OOVCJ,0.0335,Low,0
7094-MSZAO,0.0335,Low,0
4334-HOWRP,0.0334,Low,0
4737-HOBAX,0.0334,Low,0
8610-ZIKJJ,0.0334,Low,0
3077-RSNTJ,0.0333,Low,0
6164-HXUGH,0.0333,Low,0
1568-LJSZU,0.0333,Low,0
6094-ZIVKX,0.0333,Low,0
5575-GNVDE,0.0333,Low,0
1790-NESIO,0.0333,Low,0
7622-FWGEW,0.0332,Low,0
2320-TZRRH,0.0332,Low,0
8007-YYPWD,0.0332,Low,0
9931-DCEZH,0.0331,Low,0
7401-JIXNM,0.0331,Low,0
1837-YQUCE,0.033,Low,0
1395-OFUWC,0.033,Low,0
3508-CFVZL,0.033,Low,0
5514-YQENT,0.033,Low,0
8218-FFJDS,0.0329,Low,0
6120-RJKLU,0.0328,Low,0
4890-VMUAV,0.0328,Low,0
3482-ABPKK,0.0327,Low,0
0378-XSZPU,0.0327,Low,0
4139-DETXS,0.0327,Low,0
8328-SKJNO,0.0327,Low,0
1760-CAZHT,0.0326,Low,0
6242-SGYTS,0.0325,Low,0
7639-LIAYI,0.0325,Low,0
1187-WILMM,0.0325,Low,0
9339-FIIJL,0.0325,Low,0
4291-YZODP,0.0325,Low,0
2225-ZRGSG,0.0324,Low,0
9477-LGWQI,0.0324,Low,0
3720-DBRWL,0.0324,Low,0
6418-HNFED,0.0324,Low,0
2773-MADBQ,0.0324,Low,0
2933-XEUJM,0.0324,Low,0
9086-YJYXS,0.0323,Low,0
9359-UGBTK,0.0323,Low,0
4116-IQRFR,0.0323,Low,0
7244-KXYZN,0.0322,Low,0
8221-HVAYI,0.0321,Low,0
1042-HFUCW,0.0321,Low,0
3724-UCSHY,0.0321,Low,0
4648-YPBTM,0.0319,Low,0
1271-UODNO,0.0319,Low,0
8782-NUUOL,0.0319,Low,0
7217-JYHOQ,0.0317,Low,0
0357-NVCRI,0.0316,Low,0
1972-XMUWV,0.0316,Low,0
9570-KYEUA,0.0316,Low,0
4827-LTQRJ,0.0316,Low,0
2530-FMFXO,0.0315,Low,0
1998-VHJHK,0.0314,Low,0
4946-EDSEW,0.0314,Low,0
9824-QCJPK,0.0314,Low,0
1139-WUOAH,0.0314,Low,0
5774-XZTQC,0.0314,Low,0
8174-TBVCF,0.0313,Low,0
6242-FEGFD,0.0313,Low,0
5847-MXBEO,0.0312,Low,0
0594-UFTUL,0.0312,Low,0
7722-VJRQD,0.0311,Low,0
2890-WFBHU,0.0311,Low,0
7233-PAHHL,0.031,Low,0
9150-KPBJQ,0.031,Low,0
6261-RCVNS,0.0309,Low,0
3985-HOYPM,0.0308,Low,0
2129-ALKBS,0.0308,Low,0
6685-GBWJZ,0.0308,Low,0
6223-DHJGV,0.0307,Low,0
9778-OGKQZ,0.0307,Low,0
6516-NKQBO,0.0307,Low,0
6195-MELTI,0.0307,Low,0
5816-JMLGY,0.0307,Low,0
5003-XZWWO,0.0307,Low,0
6837-HAEVO,0.0306,Low,0
2520-SGTTA,0.0306,Low,0
2252-NKNSI,0.0306,Low,0
3571-DPYUH,0.0306,Low,0
6586-PSJOX,0.0305,Low,0
5458-CQJTA,0.0305,Low,0
9236-NDUCW,0.0305,Low,0
8404-VIOMB,0.0305,Low,0
9732-OUYRN,0.0305,Low,0
3649-JPUGY,0.0305,Low,0
9670-BPNXF,0.0304,Low,0
3410-YOQBQ,0.0304,Low,0
3487-EARAT,0.0303,Low,0
1154-HYWWO,0.0303,Low,0
6214-EDAKZ,0.0302,Low,0
3813-DHBBB,0.0302,Low,0
0513-RBGPE,0.0301,Low,0
4203-QGNZA,0.0301,Low,0
6258-PVZWJ,0.03,Low,0
8100-PNJMH,0.03,Low,0
3012-VFFMN,0.03,Low,0
6479-OAUSD,0.03,Low,0
3219-JQRSL,0.03,Low,0
3146-MSEGF,0.03,Low,0
3489-VSFRD,0.03,Low,0
9361-YNQWJ,0.0299,Low,0
8022-BECSI,0.0299,Low,0
8626-PTQGE,0.0299,Low,0
5199-FPUSP,0.0299,Low,0
8815-LMFLX,0.0298,Low,0
0864-FVJNJ,0.0297,Low,0
0487-CRLZF,0.0297,Low,0
4018-KJYUY,0.0297,Low,0
8672-OAUPW,0.0296,Low,0
0117-LFRMW,0.0296,Low,0
3712-PKXZA,0.0296,Low,0
5837-LXSDN,0.0296,Low,0
1872-EBWSC,0.0296,Low,0
2535-PBCGC,0.0295,Low,0
7432-FFVAR,0.0295,Low,0
3401-URHDA,0.0295,Low,0
8098-TDCBU,0.0294,Low,0
5130-YPIRV,0.0294,Low,0
4079-WWQQQ,0.0294,Low,0
4716-MRVEN,0.0294,Low,0
0617-AQNWT,0.0294,Low,0
5324-KTGCG,0.0293,Low,0
3084-DOWLE,0.0293,Low,0
7109-CQYUZ,0.0292,Low,0
1045-LTCYT,0.0292,Low,0
5566-SOEZD,0.029,Low,0
0123-CRBRT,0.029,Low,0
2466-NEJOJ,0.029,Low,0
8869-TORSS,0.029,Low,0
5656-MJEFC,0.029,Low,0
4732-RRJZC,0.0289,Low,0
0839-JTCUD,0.0289,Low,0
9451-WLYRI,0.0289,Low,0
6933-VLYFX,0.0289,Low,0
4423-JWZJN,0.0288,Low,0
5702-KVQRD,0.0288,Low,0
7951-QKZPL,0.0288,Low,0
3638-WEABW,0.0288,Low,0
2332-TODQS,0.0286,Low,0
4967-WPNCF,0.0286,Low,0
3752-CQSJI,0.0286,Low,0
5446-DKWYW,0.0285,Low,0
8845-LWKGE,0.0285,Low,0
4489-SNOJF,0.0285,Low,0
2277-AXSDC,0.0285,Low,0
3079-BCHLN,0.0284,Low,0
2250-IVBWA,0.0284,Low,0
2931-XIQBR,0.0283,Low,0
0336-KXKFK,0.0282,Low,0
4531-AUZNK,0.0281,Low,0
8766-PAFNE,0.0281,Low,0
5676-CFLYY,0.0281,Low,0
9565-FLVCG,0.028,Low,0
2324-AALNO,0.028,Low,0
6348-SNFUS,0.028,Low,0
3181-MIZBN,0.028,Low,0
6648-INWPS,0.028,Low,0
1371-OJCEK,0.028,Low,0
6447-EGDIV,0.0279,Low,0
8510-BBWMU,0.0279,Low,0
5924-SNGKP,0.0279,Low,0
2400-XIWIO,0.0279,Low,0
6023-GSSXW,0.0279,Low,0
6614-YOLAC,0.0279,Low,0
1015-JPFYW,0.0278,Low,0
3324-OIRTO,0.0278,Low,0
0707-HOVVN,0.0277,Low,0
3067-SVMTC,0.0276,Low,0
7107-UBYKY,0.0276,Low,0
6885-PKOAM,0.0276,Low,0
0909-SELIE,0.0276,Low,0
5317-FLPJF,0.0276,Low,0
1159-WFSGR,0.0275,Low,0
2863-IMQDR,0.0275,Low,0
1459-QNFQT,0.0274,Low,0
7138-GIRSH,0.0274,Low,0
6840-RESVB,0.0274,Low,0
0383-CLDDA,0.0274,Low,0
9146-JRIOX,0.0274,Low,0
3654-ARMGP,0.0274,Low,0
3108-PCCGG,0.0273,Low,0
9143-CANJF,0.0273,Low,0
6681-ZSEXG,0.0273,Low,0
9046-JBFWA,0.0273,Low,0
9140-CZQZZ,0.0273,Low,0
8580-QVLOC,0.0272,Low,0
4565-EVZMJ,0.0272,Low,0
2430-RRYUW,0.0272,Low,0
7446-KQISO,0.0271,Low,0
4353-HYOJD,0.027,Low,0
7398-HPYZQ,0.027,Low,0
7196-LIWRH,0.027,Low,0
1245-HARPS,0.0269,Low,0
6265-SXWBU,0.0268,Low,0
5917-RYRMG,0.0268,Low,0
6115-ZTBFQ,0.0267,Low,0
8430-TWCBX,0.0267,Low,0
6532-YLWSI,0.0266,Low,0
1442-OKRJE,0.0266,Low,0
6823-SIDFQ,0.0266,Low,0
4723-BEGSG,0.0265,Low,0
4825-XJGDM,0.0265,Low,0
0420-TXVSG,0.0265,Low,0
0285-INHLN,0.0264,Low,0
4973-MGTON,0.0264,Low,0
7644-OMVMY,0.0264,Low,0
8390-FESFV,0.0264,Low,0
5494-WOZRZ,0.0263,Low,0
8908-NMQTX,0.0263,Low,0
6461-SZMCV,0.0262,Low,0
6048-NJXHX,0.026,Low,0
4782-OSFXZ,0.026,Low,0
4054-CUMIA,0.026,Low,0
2753-JMMCV,0.026,Low,0
6502-KUGLL,0.026,Low,0
6814-ZPWFQ,0.026,Low,0
5879-HMFFH,0.0259,Low,0
7609-YBPXG,0.0259,Low,0
5918-VUKWP,0.0259,Low,0
3638-VBZTA,0.0258,Low,0
6953-PBDIN,0.0258,Low,0
6870-ZWMNX,0.0258,Low,0
5825-XJOCM,0.0257,Low,0
9073-ZZIAY,0.0257,Low,0
2690-DVRVK,0.0257,Low,0
5214-CHIWJ,0.0256,Low,0
0689-DSXGL,0.0255,Low,0
2649-HWLYB,0.0255,Low,0
4872-JCVCA,0.0255,Low,0
7975-JMZNT,0.0255,Low,0
5681-LLOEI,0.0255,Low,0
8717-VCTXJ,0.0255,Low,0
6778-EICRF,0.0253,Low,0
3796-ENZGF,0.0252,Low,0
9560-BBZXK,0.0252,Low,0
8216-AZUUZ,0.0252,Low,0
7408-OFWXJ,0.0252,Low,0
8565-WUXZU,0.0252,Low,0
7297-DVYGA,0.0252,Low,0
